step,p,reward_timestamp,mean_reward,mean_r_pub,mean_r_pri,learning_rate,update_timestamp,update_seconds,kl
2709,40,2026-08-15T21:01:03.982+08:00,0.117033,0.255045,0.102778,2.5748461e-06,2026-08-15T21:01:12.128+08:00,8.141,1.268445372581482
2710,40,2026-08-15T21:01:18.243+08:00,0.087791,0.244134,0.099729,2.5748461e-06,2026-08-15T21:01:26.373+08:00,8.124,0.9876146912574768
2711,40,2026-08-15T21:01:32.418+08:00,0.153307,0.171043,0.040625,2.5748461e-06,2026-08-15T21:01:40.561+08:00,8.138,-0.04262888431549072
2712,40,2026-08-15T21:01:46.597+08:00,0.104396,0.264565,0.122917,2.5748461e-06,2026-08-15T21:01:54.737+08:00,8.134,0.33819904923439026
2713,40,2026-08-15T21:02:00.791+08:00,0.161792,0.162586,0.026214,2.5748461e-06,2026-08-15T21:02:08.921+08:00,8.123,2.115690231323242
2714,40,2026-08-15T21:02:14.963+08:00,0.097019,0.263822,0.125408,2.5748461e-06,2026-08-15T21:02:23.095+08:00,8.127,1.980818748474121
2715,40,2026-08-15T21:02:29.134+08:00,0.185618,0.245246,0.141372,2.5748461e-06,2026-08-15T21:02:37.269+08:00,8.13,1.9036778211593628
2716,40,2026-08-15T21:02:43.844+08:00,0.098562,0.121718,0.028186,2.5748461e-06,2026-08-15T21:02:52.003+08:00,8.154,0.5358337163925171
2717,40,2026-08-15T21:02:58.077+08:00,0.174791,0.252658,0.017857,2.5748461e-06,2026-08-15T21:03:06.220+08:00,8.138,0.8226226568222046
2718,40,2026-08-15T21:03:12.312+08:00,0.138167,0.138167,0.0,2.5748461e-06,2026-08-15T21:03:20.470+08:00,8.152,0.861792802810669
2719,40,2026-08-15T21:03:26.608+08:00,0.132201,0.144949,0.039062,2.5748461e-06,2026-08-15T21:03:34.764+08:00,8.15,0.37380170822143555
2720,40,2026-08-15T21:03:40.907+08:00,0.105711,0.143087,0.017857,2.5748461e-06,2026-08-15T21:03:49.063+08:00,8.15,4.728949069976807
2721,40,2026-08-15T21:03:55.180+08:00,0.083124,0.179392,0.140625,2.5490976e-06,2026-08-15T21:04:03.340+08:00,8.154,0.44784027338027954
2722,40,2026-08-15T21:04:09.519+08:00,0.091577,0.091577,0.020833,2.5490976e-06,2026-08-15T21:04:17.668+08:00,8.143,1.7046232223510742
2723,40,2026-08-15T21:04:23.717+08:00,0.167695,0.187754,0.034615,2.5490976e-06,2026-08-15T21:04:31.865+08:00,8.143,0.27788808941841125
2724,40,2026-08-15T21:04:37.902+08:00,0.244529,0.250298,0.01087,2.5490976e-06,2026-08-15T21:04:46.060+08:00,8.153,1.9189627170562744
2725,40,2026-08-15T21:04:52.166+08:00,0.137466,0.315591,0.10783,2.5490976e-06,2026-08-15T21:05:00.324+08:00,8.152,-0.47671979665756226
2726,40,2026-08-15T21:05:06.347+08:00,0.074197,0.210367,0.155587,2.5490976e-06,2026-08-15T21:05:14.508+08:00,8.156,0.4341343641281128
2727,40,2026-08-15T21:05:20.592+08:00,0.044662,0.115813,0.062829,2.5490976e-06,2026-08-15T21:05:28.743+08:00,8.146,-0.5186060667037964
2728,40,2026-08-15T21:05:34.819+08:00,0.114574,0.218032,0.144196,2.5490976e-06,2026-08-15T21:05:42.975+08:00,8.15,-1.1783735752105713
2729,40,2026-08-15T21:05:49.025+08:00,0.216667,0.216667,0.014706,2.5490976e-06,2026-08-15T21:05:57.171+08:00,8.139,1.1334984302520752
2730,40,2026-08-15T21:06:03.263+08:00,0.103704,0.207738,0.033333,2.5490976e-06,2026-08-15T21:06:11.409+08:00,8.141,1.1562118530273438
2731,40,2026-08-15T21:06:17.512+08:00,0.120303,0.135744,0.013889,2.5490976e-06,2026-08-15T21:06:25.664+08:00,8.146,-0.8507537841796875
2732,40,2026-08-15T21:06:31.755+08:00,0.013719,0.106224,0.026989,2.5490976e-06,2026-08-15T21:06:39.919+08:00,8.159,0.6690030097961426
2733,40,2026-08-15T21:06:46.021+08:00,0.074893,0.130944,0.141667,2.5490976e-06,2026-08-15T21:06:54.176+08:00,8.149,0.4640672206878662
2734,40,2026-08-15T21:07:00.256+08:00,0.126553,0.240665,0.117828,2.5490976e-06,2026-08-15T21:07:08.399+08:00,8.139,-0.19337430596351624
2735,40,2026-08-15T21:07:14.511+08:00,0.068314,0.279028,0.263889,2.5490976e-06,2026-08-15T21:07:22.662+08:00,8.146,0.6325335502624512
2736,40,2026-08-15T21:07:28.721+08:00,0.01859,0.106939,0.154487,2.5490976e-06,2026-08-15T21:07:36.873+08:00,8.146,0.9137569665908813
2737,40,2026-08-15T21:07:42.939+08:00,0.005043,0.114996,0.08125,2.5490976e-06,2026-08-15T21:07:51.089+08:00,8.144,-1.2869311571121216
2738,40,2026-08-15T21:07:57.164+08:00,0.220958,0.220958,0.0,2.5490976e-06,2026-08-15T21:08:05.312+08:00,8.142,1.5019559860229492
2739,40,2026-08-15T21:08:11.350+08:00,0.11116,0.23616,0.253571,2.5490976e-06,2026-08-15T21:08:19.498+08:00,8.143,-0.09360027313232422
2740,40,2026-08-15T21:08:25.552+08:00,0.071829,0.153186,0.047917,2.5490976e-06,2026-08-15T21:08:33.688+08:00,8.131,2.015566825866699
2741,40,2026-08-15T21:08:39.875+08:00,0.144587,0.144587,0.0,2.5236066e-06,2026-08-15T21:08:48.018+08:00,8.138,0.41012319922447205
2742,40,2026-08-15T21:08:54.178+08:00,0.016988,0.018485,0.026664,2.5236066e-06,2026-08-15T21:09:02.334+08:00,8.151,-3.919562339782715
2743,40,2026-08-15T21:09:08.470+08:00,0.050384,0.093962,0.051825,2.5236066e-06,2026-08-15T21:09:16.645+08:00,8.15,0.1448204517364502
2744,40,2026-08-15T21:09:22.679+08:00,0.155386,0.22483,0.083333,2.5236066e-06,2026-08-15T21:09:30.822+08:00,8.14,1.3611468076705933
2745,40,2026-08-15T21:09:36.769+08:00,0.087732,0.168232,0.173873,2.5236066e-06,2026-08-15T21:09:44.910+08:00,8.136,0.11368036270141602
2746,40,2026-08-15T21:09:50.987+08:00,0.11398,0.286084,0.18628,2.5236066e-06,2026-08-15T21:09:59.121+08:00,8.128,-0.5411989688873291
2747,40,2026-08-15T21:10:05.154+08:00,0.125815,0.125815,0.001786,2.5236066e-06,2026-08-15T21:10:13.300+08:00,8.142,0.45748746395111084
2748,40,2026-08-15T21:10:19.463+08:00,0.296166,0.296166,0.0,2.5236066e-06,2026-08-15T21:10:27.606+08:00,8.138,1.8699568510055542
2749,40,2026-08-15T21:10:33.679+08:00,0.086838,0.095839,0.01404,2.5236066e-06,2026-08-15T21:10:41.841+08:00,8.156,0.8342361450195312
2750,40,2026-08-15T21:10:47.960+08:00,0.09816,0.171398,0.103967,2.5236066e-06,2026-08-15T21:10:56.108+08:00,8.143,5.074921607971191
2751,40,2026-08-15T21:11:02.170+08:00,0.144444,0.144444,0.03125,2.5236066e-06,2026-08-15T21:11:10.641+08:00,8.466,-2.486015796661377
2752,40,2026-08-15T21:11:16.703+08:00,0.10351,0.10351,0.0375,2.5236066e-06,2026-08-15T21:11:24.852+08:00,8.144,0.1824410855770111
2753,40,2026-08-15T21:11:30.853+08:00,0.161936,0.232244,0.06456,2.5236066e-06,2026-08-15T21:11:38.988+08:00,8.13,1.3545023202896118
2754,40,2026-08-15T21:11:44.991+08:00,0.136594,0.199091,0.033523,2.5236066e-06,2026-08-15T21:11:53.132+08:00,8.135,1.6961559057235718
2755,40,2026-08-15T21:11:59.200+08:00,0.139908,0.151258,0.095833,2.5236066e-06,2026-08-15T21:12:07.348+08:00,8.143,-0.7482271194458008
2756,40,2026-08-15T21:12:13.354+08:00,0.093111,0.176443,0.111378,2.5236066e-06,2026-08-15T21:12:21.500+08:00,8.14,0.49112001061439514
2757,40,2026-08-15T21:12:27.593+08:00,0.221301,0.412499,0.254032,2.5236066e-06,2026-08-15T21:12:35.737+08:00,8.139,1.2313849925994873
2758,40,2026-08-15T21:12:41.858+08:00,0.067778,0.177695,0.080729,2.5236066e-06,2026-08-15T21:12:50.013+08:00,8.149,0.05688530206680298
2759,40,2026-08-15T21:12:56.109+08:00,0.217835,0.294178,0.10119,2.5236066e-06,2026-08-15T21:13:04.275+08:00,8.161,0.6928659677505493
2760,40,2026-08-15T21:13:10.440+08:00,0.124363,0.202484,0.03125,2.5236066e-06,2026-08-15T21:13:18.597+08:00,8.152,0.6403628587722778
2761,40,2026-08-15T21:13:24.634+08:00,0.118163,0.380313,0.254464,2.4983706e-06,2026-08-15T21:13:32.758+08:00,8.119,1.8742003440856934
2762,40,2026-08-15T21:13:38.809+08:00,0.054716,0.088182,0.033434,2.4983706e-06,2026-08-15T21:13:46.960+08:00,8.146,1.2043776512145996
2763,40,2026-08-15T21:13:53.018+08:00,0.082198,0.218835,0.130208,2.4983706e-06,2026-08-15T21:14:01.157+08:00,8.134,1.090457558631897
2764,40,2026-08-15T21:14:07.253+08:00,0.223203,0.3175,0.101295,2.4983706e-06,2026-08-15T21:14:15.398+08:00,8.139,2.317291736602783
2765,40,2026-08-15T21:14:21.488+08:00,0.152438,0.201521,0.052083,2.4983706e-06,2026-08-15T21:14:29.640+08:00,8.146,0.6674530506134033
2766,40,2026-08-15T21:14:35.764+08:00,0.165114,0.165114,0.009615,2.4983706e-06,2026-08-15T21:14:43.912+08:00,8.142,0.6846356391906738
2767,40,2026-08-15T21:14:50.049+08:00,0.209022,0.254476,0.041667,2.4983706e-06,2026-08-15T21:14:58.201+08:00,8.146,1.2467045783996582
2768,40,2026-08-15T21:15:04.307+08:00,0.088911,0.113911,0.047917,2.4983706e-06,2026-08-15T21:15:12.462+08:00,8.149,1.9507265090942383
2769,40,2026-08-15T21:15:18.513+08:00,0.021195,0.113487,0.054167,2.4983706e-06,2026-08-15T21:15:26.671+08:00,8.153,0.8238269090652466
2770,40,2026-08-15T21:15:32.688+08:00,0.058361,0.141667,0.034615,2.4983706e-06,2026-08-15T21:15:40.840+08:00,8.146,-0.24028852581977844
2771,40,2026-08-15T21:15:46.913+08:00,0.174621,0.174621,0.042614,2.4983706e-06,2026-08-15T21:15:55.063+08:00,8.145,2.433743715286255
2772,40,2026-08-15T21:16:01.210+08:00,0.259722,0.309722,0.041667,2.4983706e-06,2026-08-15T21:16:09.355+08:00,8.138,0.4467267394065857
2773,40,2026-08-15T21:16:15.459+08:00,0.106448,0.187086,0.075466,2.4983706e-06,2026-08-15T21:16:23.610+08:00,8.145,0.5709999799728394
2774,40,2026-08-15T21:16:29.659+08:00,0.000492,0.068674,0.082532,2.4983706e-06,2026-08-15T21:16:37.813+08:00,8.148,0.30814898014068604
2775,40,2026-08-15T21:16:43.870+08:00,0.25948,0.309478,0.043304,2.4983706e-06,2026-08-15T21:16:52.027+08:00,8.151,1.4595762491226196
2776,40,2026-08-15T21:16:58.151+08:00,0.13981,0.346181,0.203731,2.4983706e-06,2026-08-15T21:17:06.311+08:00,8.155,2.055812120437622
2777,40,2026-08-15T21:17:12.379+08:00,0.085663,0.230441,0.147917,2.4983706e-06,2026-08-15T21:17:20.520+08:00,8.136,1.269925594329834
2778,40,2026-08-15T21:17:26.586+08:00,0.085938,0.322842,0.229167,2.4983706e-06,2026-08-15T21:17:34.725+08:00,8.133,1.0207934379577637
2779,40,2026-08-15T21:17:40.848+08:00,0.226153,0.226153,0.0,2.4983706e-06,2026-08-15T21:17:48.992+08:00,8.138,1.3704876899719238
2780,40,2026-08-15T21:17:55.144+08:00,0.111607,0.18955,0.104167,2.4983706e-06,2026-08-15T21:18:03.293+08:00,8.144,-0.7417384386062622
2781,40,2026-08-15T21:18:09.365+08:00,0.218312,0.254027,0.16875,2.4733869e-06,2026-08-15T21:18:17.499+08:00,8.129,-1.0824973583221436
2782,40,2026-08-15T21:18:23.573+08:00,0.185778,0.208928,0.069692,2.4733869e-06,2026-08-15T21:18:31.721+08:00,8.142,1.3187403678894043
2783,40,2026-08-15T21:18:37.854+08:00,0.233066,0.361344,0.059524,2.4733869e-06,2026-08-15T21:18:46.004+08:00,8.144,0.4754660129547119
2784,40,2026-08-15T21:18:52.139+08:00,0.274535,0.337103,0.132353,2.4733869e-06,2026-08-15T21:19:00.275+08:00,8.131,-0.764963686466217
2785,40,2026-08-15T21:19:06.454+08:00,0.065381,0.147438,0.138889,2.4733869e-06,2026-08-15T21:19:14.601+08:00,8.143,-1.587671160697937
2786,40,2026-08-15T21:19:21.257+08:00,0.20824,0.20824,0.0,2.4733869e-06,2026-08-15T21:19:29.404+08:00,8.141,2.6109673976898193
2787,40,2026-08-15T21:19:35.558+08:00,0.120977,0.175901,0.141071,2.4733869e-06,2026-08-15T21:19:43.709+08:00,8.145,1.118249773979187
2788,40,2026-08-15T21:19:49.794+08:00,0.085469,0.216422,0.266667,2.4733869e-06,2026-08-15T21:19:57.940+08:00,8.14,-0.3661589026451111
2789,40,2026-08-15T21:20:04.112+08:00,0.213846,0.215166,0.026953,2.4733869e-06,2026-08-15T21:20:12.264+08:00,8.147,0.6587814092636108
2790,40,2026-08-15T21:20:18.278+08:00,0.238501,0.245049,0.011905,2.4733869e-06,2026-08-15T21:20:26.409+08:00,8.125,0.27279987931251526
2791,40,2026-08-15T21:20:32.470+08:00,0.200031,0.395779,0.141071,2.4733869e-06,2026-08-15T21:20:40.617+08:00,8.141,0.6406937837600708
2792,40,2026-08-15T21:20:46.731+08:00,0.119002,0.119002,0.0,2.4733869e-06,2026-08-15T21:20:54.887+08:00,8.15,-0.4548819065093994
2793,40,2026-08-15T21:21:01.009+08:00,0.119422,0.206865,0.130879,2.4733869e-06,2026-08-15T21:21:09.164+08:00,8.149,2.584990978240967
2794,40,2026-08-15T21:21:15.407+08:00,0.099409,0.161909,0.075,2.4733869e-06,2026-08-15T21:21:23.584+08:00,8.17,0.056346237659454346
2795,40,2026-08-15T21:21:29.702+08:00,0.18718,0.294322,0.098214,2.4733869e-06,2026-08-15T21:21:37.842+08:00,8.135,-0.5485044717788696
2796,40,2026-08-15T21:21:43.985+08:00,0.109375,0.192708,0.075,2.4733869e-06,2026-08-15T21:21:52.133+08:00,8.142,0.20619487762451172
2797,40,2026-08-15T21:21:58.204+08:00,0.098303,0.192455,0.075146,2.4733869e-06,2026-08-15T21:22:06.353+08:00,8.144,-0.3094428479671478
2798,40,2026-08-15T21:22:12.463+08:00,0.104073,0.229067,0.072817,2.4733869e-06,2026-08-15T21:22:20.605+08:00,8.135,1.2489869594573975
2799,40,2026-08-15T21:22:26.653+08:00,0.118468,0.186438,0.064429,2.4733869e-06,2026-08-15T21:22:34.800+08:00,8.141,0.4817224144935608
2800,40,2026-08-15T21:22:40.918+08:00,0.153762,0.191749,0.033482,2.4733869e-06,2026-08-15T21:22:49.091+08:00,8.144,0.4020385146141052
2801,40,2026-08-15T21:22:55.226+08:00,0.195831,0.298954,0.09375,2.448653e-06,2026-08-15T21:23:03.379+08:00,8.148,1.0860774517059326
2802,40,2026-08-15T21:23:09.521+08:00,0.186077,0.186077,0.0,2.448653e-06,2026-08-15T21:23:17.682+08:00,8.156,0.9946764707565308
2803,40,2026-08-15T21:23:23.879+08:00,0.284662,0.298301,0.031348,2.448653e-06,2026-08-15T21:23:32.021+08:00,8.137,0.16993467509746552
2804,40,2026-08-15T21:23:38.100+08:00,0.252607,0.259109,0.013889,2.448653e-06,2026-08-15T21:23:46.244+08:00,8.138,0.08327427506446838
2805,40,2026-08-15T21:23:52.265+08:00,0.074196,0.142378,0.083333,2.448653e-06,2026-08-15T21:24:00.412+08:00,8.141,1.5202076435089111
2806,40,2026-08-15T21:24:06.491+08:00,0.160469,0.210469,0.125,2.448653e-06,2026-08-15T21:24:14.621+08:00,8.125,0.303644597530365
2807,40,2026-08-15T21:24:20.632+08:00,0.064448,0.296591,0.175,2.448653e-06,2026-08-15T21:24:28.779+08:00,8.141,0.40545135736465454
2808,40,2026-08-15T21:24:34.798+08:00,0.137565,0.179231,0.0625,2.448653e-06,2026-08-15T21:24:42.958+08:00,8.154,0.6171738505363464
2809,40,2026-08-15T21:24:49.106+08:00,0.051782,0.111319,0.093819,2.448653e-06,2026-08-15T21:24:57.261+08:00,8.15,0.9307973384857178
2810,40,2026-08-15T21:25:03.461+08:00,0.088203,0.152581,0.10462,2.448653e-06,2026-08-15T21:25:11.617+08:00,8.151,0.7252300977706909
2811,40,2026-08-15T21:25:17.779+08:00,0.248438,0.295312,0.072917,2.448653e-06,2026-08-15T21:25:25.922+08:00,8.138,0.9199366569519043
2812,40,2026-08-15T21:25:32.045+08:00,0.059455,0.214,0.084707,2.448653e-06,2026-08-15T21:25:40.197+08:00,8.146,0.6593666076660156
2813,40,2026-08-15T21:25:46.298+08:00,0.048432,0.234173,0.085417,2.448653e-06,2026-08-15T21:25:54.434+08:00,8.131,-0.015337467193603516
2814,40,2026-08-15T21:26:00.518+08:00,0.096068,0.224637,0.119079,2.448653e-06,2026-08-15T21:26:08.648+08:00,8.124,2.5733418464660645
2815,40,2026-08-15T21:26:14.701+08:00,0.152831,0.194444,0.133333,2.448653e-06,2026-08-15T21:26:22.841+08:00,8.134,-0.7220428586006165
2816,40,2026-08-15T21:26:28.849+08:00,0.034886,0.117441,0.069602,2.448653e-06,2026-08-15T21:26:37.004+08:00,8.15,1.4822514057159424
2817,40,2026-08-15T21:26:43.087+08:00,0.233035,0.316368,0.0625,2.448653e-06,2026-08-15T21:26:51.243+08:00,8.15,-0.2325725555419922
2818,40,2026-08-15T21:26:57.372+08:00,0.101581,0.138729,0.050828,2.448653e-06,2026-08-15T21:27:05.527+08:00,8.149,3.0870471000671387
2819,40,2026-08-15T21:27:11.684+08:00,0.043879,0.10389,0.037297,2.448653e-06,2026-08-15T21:27:19.835+08:00,8.145,0.2839219868183136
2820,40,2026-08-15T21:27:26.357+08:00,0.048534,0.22115,0.155709,2.448653e-06,2026-08-15T21:27:34.494+08:00,8.131,1.4092625379562378
2821,40,2026-08-15T21:27:40.628+08:00,0.096477,0.266941,0.133929,2.4241665e-06,2026-08-15T21:27:48.763+08:00,8.129,0.8415405750274658
2822,40,2026-08-15T21:27:54.844+08:00,0.174524,0.277098,0.120457,2.4241665e-06,2026-08-15T21:28:02.982+08:00,8.132,-0.6095086336135864
2823,40,2026-08-15T21:28:09.038+08:00,0.090411,0.227679,0.08125,2.4241665e-06,2026-08-15T21:28:17.179+08:00,8.135,-1.3989386558532715
2824,40,2026-08-15T21:28:23.220+08:00,0.214049,0.255716,0.0875,2.4241665e-06,2026-08-15T21:28:31.363+08:00,8.137,-1.2014352083206177
2825,40,2026-08-15T21:28:37.616+08:00,0.213855,0.245785,0.040179,2.4241665e-06,2026-08-15T21:28:45.777+08:00,8.156,0.7954305410385132
2826,40,2026-08-15T21:28:51.879+08:00,0.151385,0.249802,0.182738,2.4241665e-06,2026-08-15T21:29:00.037+08:00,8.152,1.6100910902023315
2827,40,2026-08-15T21:29:06.180+08:00,0.226666,0.269055,0.065705,2.4241665e-06,2026-08-15T21:29:14.340+08:00,8.155,1.467951774597168
2828,40,2026-08-15T21:29:20.450+08:00,0.056326,0.092714,0.052083,2.4241665e-06,2026-08-15T21:29:28.599+08:00,8.144,1.5338449478149414
2829,40,2026-08-15T21:29:34.673+08:00,0.177315,0.178348,0.003788,2.4241665e-06,2026-08-15T21:29:42.806+08:00,8.128,-0.286469429731369
2830,40,2026-08-15T21:29:48.856+08:00,0.143069,0.271327,0.104814,2.4241665e-06,2026-08-15T21:29:56.993+08:00,8.132,0.4689275920391083
2831,40,2026-08-15T21:30:03.024+08:00,0.149732,0.255032,0.133333,2.4241665e-06,2026-08-15T21:30:11.176+08:00,8.146,-0.1375245451927185
2832,40,2026-08-15T21:30:17.215+08:00,0.135967,0.203559,0.064516,2.4241665e-06,2026-08-15T21:30:25.360+08:00,8.139,2.726095676422119
2833,40,2026-08-15T21:30:31.490+08:00,0.105512,0.185565,0.102473,2.4241665e-06,2026-08-15T21:30:39.625+08:00,8.129,1.214329719543457
2834,40,2026-08-15T21:30:45.790+08:00,0.058876,0.062489,0.057861,2.4241665e-06,2026-08-15T21:30:53.952+08:00,8.156,1.8612949848175049
2835,40,2026-08-15T21:31:00.181+08:00,0.053196,0.205465,0.128032,2.4241665e-06,2026-08-15T21:31:08.329+08:00,8.142,3.05456805229187
2836,40,2026-08-15T21:31:14.430+08:00,0.014854,0.134111,0.043037,2.4241665e-06,2026-08-15T21:31:22.575+08:00,8.14,-0.14823096990585327
2837,40,2026-08-15T21:31:28.717+08:00,0.108379,0.141845,0.0125,2.4241665e-06,2026-08-15T21:31:36.855+08:00,8.132,0.442198783159256
2838,40,2026-08-15T21:31:42.942+08:00,0.171523,0.196514,0.025,2.4241665e-06,2026-08-15T21:31:51.078+08:00,8.131,0.9928820133209229
2839,40,2026-08-15T21:31:57.138+08:00,0.169861,0.19483,0.020833,2.4241665e-06,2026-08-15T21:32:05.276+08:00,8.133,0.51349937915802
2840,40,2026-08-15T21:32:11.361+08:00,0.053955,0.167792,0.14277,2.4241665e-06,2026-08-15T21:32:19.505+08:00,8.138,0.6504717469215393
2841,40,2026-08-15T21:32:25.621+08:00,0.182822,0.24532,0.03125,2.3999248e-06,2026-08-15T21:32:33.768+08:00,8.139,-2.3438148498535156
2842,40,2026-08-15T21:32:39.928+08:00,0.013896,0.081746,0.108135,2.3999248e-06,2026-08-15T21:32:48.083+08:00,8.15,1.1067814826965332
2843,40,2026-08-15T21:32:54.462+08:00,0.137315,0.154526,0.049479,2.3999248e-06,2026-08-15T21:33:02.618+08:00,8.151,-0.16540402173995972
2844,40,2026-08-15T21:33:09.004+08:00,0.213312,0.236039,0.1125,2.3999248e-06,2026-08-15T21:33:17.152+08:00,8.143,3.4497437477111816
2845,40,2026-08-15T21:33:23.465+08:00,0.043042,0.078756,0.098214,2.3999248e-06,2026-08-15T21:33:31.612+08:00,8.141,-0.6629528403282166
2846,40,2026-08-15T21:33:37.712+08:00,0.160455,0.236287,0.166667,2.3999248e-06,2026-08-15T21:33:45.853+08:00,8.136,1.8283958435058594
2847,40,2026-08-15T21:33:52.007+08:00,0.143792,0.143792,0.022727,2.3999248e-06,2026-08-15T21:34:00.152+08:00,8.138,2.7278311252593994
2848,40,2026-08-15T21:34:06.512+08:00,0.10402,0.166499,0.025,2.3999248e-06,2026-08-15T21:34:14.667+08:00,8.149,0.9921963810920715
2849,40,2026-08-15T21:34:20.998+08:00,0.215017,0.312674,0.06375,2.3999248e-06,2026-08-15T21:34:29.119+08:00,8.116,-0.9762957692146301
2850,40,2026-08-15T21:34:35.191+08:00,0.168058,0.242274,0.125437,2.3999248e-06,2026-08-15T21:34:43.341+08:00,8.148,3.854611396789551
2851,40,2026-08-15T21:34:49.425+08:00,0.208635,0.258635,0.0625,2.3999248e-06,2026-08-15T21:34:57.570+08:00,8.141,-0.29847997426986694
2852,40,2026-08-15T21:35:03.643+08:00,0.074128,0.22786,0.2,2.3999248e-06,2026-08-15T21:35:11.797+08:00,8.148,1.069655179977417
2853,40,2026-08-15T21:35:18.001+08:00,0.224252,0.349252,0.083333,2.3999248e-06,2026-08-15T21:35:26.155+08:00,8.149,1.3837568759918213
2854,40,2026-08-15T21:35:32.200+08:00,0.044664,0.24494,0.154167,2.3999248e-06,2026-08-15T21:35:40.350+08:00,8.146,-1.9773662090301514
2855,40,2026-08-15T21:35:46.844+08:00,0.052231,0.168884,0.206061,2.3999248e-06,2026-08-15T21:35:54.986+08:00,8.136,-0.10438944399356842
2856,40,2026-08-15T21:36:01.076+08:00,0.021038,0.137879,0.062996,2.3999248e-06,2026-08-15T21:36:09.216+08:00,8.134,0.030779533088207245
2857,40,2026-08-15T21:36:15.254+08:00,0.094251,0.287954,0.11875,2.3999248e-06,2026-08-15T21:36:23.427+08:00,8.146,-0.7640149593353271
2858,40,2026-08-15T21:36:29.483+08:00,0.087999,0.191741,0.1375,2.3999248e-06,2026-08-15T21:36:37.613+08:00,8.125,-0.17180746793746948
2859,40,2026-08-15T21:36:43.705+08:00,0.181566,0.267245,0.123864,2.3999248e-06,2026-08-15T21:36:51.858+08:00,8.148,2.7490234375
2860,40,2026-08-15T21:36:58.025+08:00,0.059189,0.095476,0.110965,2.3999248e-06,2026-08-15T21:37:06.195+08:00,8.164,0.9746396541595459
2861,40,2026-08-15T21:37:12.474+08:00,0.127976,0.316071,0.145833,2.3759255e-06,2026-08-15T21:37:20.626+08:00,8.146,0.26012974977493286
2862,40,2026-08-15T21:37:26.924+08:00,0.092004,0.241744,0.1975,2.3759255e-06,2026-08-15T21:37:35.075+08:00,8.145,-0.2393772006034851
2863,40,2026-08-15T21:37:41.129+08:00,0.15442,0.362674,0.208333,2.3759255e-06,2026-08-15T21:37:49.277+08:00,8.143,-0.07034066319465637
2864,40,2026-08-15T21:37:55.401+08:00,0.048613,0.190724,0.16353,2.3759255e-06,2026-08-15T21:38:03.539+08:00,8.132,-0.40430861711502075
2865,40,2026-08-15T21:38:09.651+08:00,0.017428,0.129924,0.0875,2.3759255e-06,2026-08-15T21:38:17.804+08:00,8.147,1.7371615171432495
2866,40,2026-08-15T21:38:23.940+08:00,0.096126,0.155154,0.117034,2.3759255e-06,2026-08-15T21:38:32.080+08:00,8.135,2.7939953804016113
2867,40,2026-08-15T21:38:38.123+08:00,0.281865,0.310705,0.059091,2.3759255e-06,2026-08-15T21:38:46.265+08:00,8.137,1.2859752178192139
2868,40,2026-08-15T21:38:52.493+08:00,4.8e-05,0.288641,0.285577,2.3759255e-06,2026-08-15T21:39:00.644+08:00,8.146,1.446936845779419
2869,40,2026-08-15T21:39:06.840+08:00,0.192709,0.27036,0.072917,2.3759255e-06,2026-08-15T21:39:14.989+08:00,8.144,0.8521029949188232
2870,40,2026-08-15T21:39:21.045+08:00,0.110543,0.135543,0.095238,2.3759255e-06,2026-08-15T21:39:29.195+08:00,8.144,-1.573689579963684
2871,40,2026-08-15T21:39:35.230+08:00,0.214435,0.264435,0.05,2.3759255e-06,2026-08-15T21:39:43.342+08:00,8.106,-1.482485055923462
2872,40,2026-08-15T21:39:49.390+08:00,0.182144,0.265476,0.254167,2.3759255e-06,2026-08-15T21:39:57.523+08:00,8.127,0.4552699327468872
2873,40,2026-08-15T21:40:03.568+08:00,0.144643,0.241518,0.1875,2.3759255e-06,2026-08-15T21:40:11.717+08:00,8.143,1.2555649280548096
